label,score_id,performance_id
match,n15,n12
match,n22voice_overlap,n21
deletion,n15voice_overlap,
deletion,n22,
match,n4voice_overlap,n1
match,n35voice_overlap,n31
match,n35,n39
deletion,n4,
match,n6,n4
match,n11,n10
match,n17,n16
match,n20,n18
match,n25,n24
match,n31,n29
match,n37,n42
insertion,,n35
match,n45,n48
deletion,n40,
match,n3,n3
match,n8,n7
match,n34,n33
match,n38,n40
match,n14,n14
match,n18,n17
match,n21,n20
match,n28,n26
match,n1,n0
match,n5,n5
match,n10,n9
match,n16,n15
match,n19,n19
match,n24,n23
match,n30,n28
match,n36,n34
match,n39,n45
match,n7,n6
match,n13,n13
match,n27,n25
match,n2,n2
match,n9,n8
match,n33,n32
insertion,,n43
match,n12,n11
match,n29,n27
match,n23,n22
match,n26,n30
match,n48,n46
deletion,n32,
match,n53voice_overlap,n50
match,n74voice_overlap,n70
match,n85,n82
deletion,n74,
deletion,n53,
match,n62voice_overlap,n59
deletion,n42voice_overlap,
deletion,n42,
deletion,n62,
match,n55,n53
match,n59,n57
match,n65,n63
match,n70,n68
match,n77,n75
match,n82,n80
deletion,n50,
match,n67,n65
deletion,n41,
match,n73,n71
match,n79,n76
match,n84,n81
match,n56,n54
match,n61,n60
match,n69,n66
match,n76,n74
match,n81,n79
deletion,n47,
match,n72,n77
insertion,,n72
match,n78,n83
match,n52,n51
match,n58,n56
match,n66,n64
match,n75,n73
match,n80,n78
match,n44,n47
match,n64,n62
match,n68,n67
deletion,n49,
match,n71,n69
match,n63,n61
match,n43,n41
match,n46,n44
match,n54,n52
match,n60,n58
match,n57,n55
match,n51,n49
deletion,n85voice_overlap,
match,n99voice_overlap,n96
match,n107voice_overlap,n105
deletion,n99,
deletion,n107,
match,n118voice_overlap,n115
match,n129voice_overlap,n126
deletion,n118,
match,n89,n87
match,n96,n93
match,n101,n99
match,n104,n101
match,n110,n107
match,n115,n113
match,n121,n119
deletion,n126,
match,n98,n97
match,n102,n100
match,n92,n90
match,n88,n86
match,n95,n94
match,n100,n98
match,n103,n102
match,n83,n89
match,n91,n116
match,n117,n121
match,n123,n125
deletion,n128,
match,n106,n103
match,n112,n109
match,n87,n84
match,n94,n91
match,n97,n95
match,n109,n108
match,n114,n111
match,n120,n118
match,n125,n123
match,n130,n127
match,n93,n92
match,n111,n110
match,n86,n85
match,n90,n88
match,n105,n104
match,n113,n112
match,n122,n120
match,n108,n106
match,n116,n114
match,n124,n122
match,n119,n117
deletion,n129,
match,n137,n134
match,n159voice_overlap,n155
insertion,,n167
deletion,n137voice_overlap,
match,n159,n172
match,n147voice_overlap,n143
deletion,n147,
match,n131,n128
match,n135,n131
match,n139,n135
match,n145,n142
match,n149,n145
match,n155,n151
match,n161,n158
match,n164,n161
match,n158,n156
match,n162,n159
match,n146,n144
match,n152,n148
match,n136,n133
match,n142,n138
match,n160,n160
match,n163,n166
insertion,,n157
match,n133,n130
match,n157,n154
match,n134,n132
match,n138,n136
match,n144,n141
match,n148,n146
match,n154,n152
match,n132,n129
match,n143,n140
match,n153,n150
match,n141,n139
match,n151,n149
match,n140,n137
match,n150,n147
match,n156,n153
match,n127,n124
match,n179,n174
match,n186voice_overlap,n182
deletion,n179voice_overlap,
deletion,n186,
match,n168,n163
match,n199voice_overlap,n193
match,n199,n201
deletion,n168voice_overlap,
match,n170,n178
match,n175,n180
match,n181,n186
match,n184,n191
match,n189,n197
match,n201,n199
match,n204,n203
match,n209,n208
deletion,n195,
match,n167,n165
match,n172,n169
match,n198,n195
match,n202,n202
match,n178,n176
match,n182,n179
match,n185,n183
match,n192,n187
match,n169,n171
match,n174,n177
match,n180,n181
match,n183,n185
match,n188,n190
match,n194,n196
match,n200,n200
match,n203,n207
match,n171,n168
match,n177,n175
match,n191,n188
match,n166,n164
match,n173,n170
match,n197,n194
match,n176,n173
match,n193,n189
match,n165,n162
match,n187,n184
match,n190,n192
match,n196,n210
match,n217voice_overlap,n212
match,n238voice_overlap,n232
match,n238,n243
deletion,n217,
match,n226voice_overlap,n221
deletion,n206,
deletion,n206voice_overlap,
deletion,n226,
match,n214,n214
match,n219,n218
match,n223,n225
match,n229,n230
match,n234,n236
match,n241,n242
match,n246,n249
match,n231,n226
deletion,n205,
match,n237,n234
match,n243,n245
match,n256,n251
match,n211,n216
match,n220,n222
match,n225,n228
match,n233,n237
match,n240,n241
match,n245,n248
match,n236,n233
match,n242,n244
match,n255,n252
match,n216,n213
match,n222,n219
match,n230,n227
match,n239,n240
insertion,,n235
match,n244,n246
match,n208,n205
match,n213,n209
match,n228,n223
match,n232,n229
match,n235,n231
insertion,,n253
match,n212,n224
match,n250,n247
deletion,n227,
match,n207,n204
match,n210,n206
match,n218,n215
match,n224,n220
match,n221,n217
match,n215,n211
deletion,n249voice_overlap,
deletion,n249,
match,n263voice_overlap,n258
match,n272voice_overlap,n268
deletion,n263,
deletion,n272,
match,n286voice_overlap,n281
deletion,n286,
match,n260,n254
