label,score_id,performance_id
match,n15,n14
match,n22voice_overlap,n20
deletion,n15voice_overlap,
deletion,n22,
match,n4voice_overlap,n2
match,n35voice_overlap,n32
match,n42voice_overlap,n40
deletion,n35,
deletion,n4,
match,n6,n5
match,n11,n9
match,n17,n16
match,n20,n19
match,n25,n23
match,n31,n30
match,n37,n35
match,n40,n39
match,n3,n3
match,n8,n7
match,n34,n33
match,n38,n37
match,n41,n41
match,n14,n13
match,n18,n17
match,n21,n21
match,n28,n26
match,n1,n0
match,n5,n4
match,n10,n10
match,n16,n15
match,n19,n18
match,n24,n24
match,n30,n29
match,n36,n36
match,n39,n38
match,n7,n6
match,n13,n12
match,n27,n27
match,n2,n1
match,n9,n8
match,n33,n34
match,n12,n11
match,n29,n28
match,n23,n22
match,n26,n25
match,n32,n31
match,n53voice_overlap,n51
match,n74voice_overlap,n71
match,n85,n82
deletion,n74,
deletion,n53,
match,n62voice_overlap,n60
deletion,n42,
deletion,n62,
match,n45,n44
match,n50,n48
match,n55,n54
match,n59,n58
match,n65,n64
match,n70,n69
match,n77,n75
match,n82,n79
match,n67,n66
match,n73,n73
match,n79,n78
match,n47,n46
match,n56,n55
match,n61,n61
match,n69,n68
match,n76,n76
match,n81,n81
match,n72,n72
match,n78,n77
insertion,,n83
match,n52,n52
match,n58,n57
match,n66,n65
match,n75,n74
match,n80,n80
match,n44,n43
match,n49,n49
match,n64,n63
match,n68,n67
match,n71,n70
match,n48,n47
match,n63,n62
match,n43,n42
match,n46,n45
match,n54,n53
match,n60,n59
match,n57,n56
match,n51,n50
deletion,n85voice_overlap,
match,n99voice_overlap,n96
match,n107voice_overlap,n105
deletion,n99,
deletion,n107,
match,n118voice_overlap,n117
match,n129voice_overlap,n127
deletion,n118,
match,n89,n85
match,n96,n94
match,n101,n100
match,n104,n102
match,n110,n108
match,n115,n112
match,n121,n120
match,n126,n125
match,n98,n98
match,n102,n101
match,n84,n84
match,n92,n90
match,n88,n88
match,n95,n93
match,n100,n99
match,n103,n103
match,n83,n91
match,n91,n116
match,n117,n122
match,n123,n128
deletion,n128,
match,n106,n106
match,n112,n111
match,n87,n87
match,n94,n95
match,n97,n97
match,n109,n109
match,n114,n114
match,n120,n119
match,n125,n124
match,n130,n130
match,n93,n92
match,n111,n110
match,n86,n86
match,n90,n89
match,n105,n104
match,n113,n113
match,n122,n121
match,n108,n107
match,n116,n115
match,n124,n123
match,n119,n118
deletion,n129,
match,n137,n136
match,n159voice_overlap,n157
deletion,n137voice_overlap,
deletion,n159,
match,n147voice_overlap,n146
deletion,n147,
match,n131,n129
match,n135,n134
match,n139,n137
match,n145,n144
match,n149,n147
match,n155,n153
match,n161,n159
match,n164,n162
match,n158,n160
deletion,n162,
match,n146,n145
match,n152,n150
match,n136,n135
match,n142,n140
match,n160,n158
match,n163,n161
match,n133,n132
match,n157,n156
match,n134,n133
match,n138,n138
match,n144,n143
match,n148,n148
match,n154,n154
match,n132,n131
match,n143,n142
match,n153,n152
match,n141,n141
match,n151,n151
match,n140,n139
match,n150,n149
match,n156,n155
match,n127,n126
match,n179,n177
