label,score_id,performance_id
match,n15,n12
match,n22voice_overlap,n20
deletion,n15voice_overlap,
deletion,n22,
match,n4voice_overlap,n3
match,n35voice_overlap,n32
match,n35,n40
deletion,n4,
match,n6,n5
match,n11,n9
match,n17,n16
match,n20,n24
match,n25,n29
match,n31,n36
match,n37,n38
match,n40,n44
match,n50,n48
match,n3,n2
match,n8,n7
match,n34,n34
match,n38,n41
match,n14,n14
match,n18,n17
match,n21,n21
match,n28,n25
match,n1,n0
match,n5,n4
match,n10,n10
match,n16,n15
match,n19,n22
match,n24,n30
match,n30,n35
match,n36,n39
match,n39,n46
deletion,n47,
match,n7,n6
match,n13,n13
match,n27,n27
match,n2,n1
match,n9,n8
match,n33,n33
match,n12,n11
match,n29,n28
match,n23,n23
match,n26,n26
match,n32,n31
match,n53voice_overlap,n51
match,n74voice_overlap,n72
match,n85,n82
deletion,n74,
deletion,n53,
match,n62voice_overlap,n60
deletion,n42voice_overlap,
deletion,n42,
deletion,n62,
match,n55,n54
match,n59,n56
match,n65,n64
match,n70,n67
match,n77,n75
match,n82,n79
deletion,n45,
match,n67,n66
deletion,n41,
match,n73,n73
match,n79,n78
match,n84,n84
match,n56,n55
match,n61,n61
match,n69,n69
match,n76,n76
match,n81,n81
match,n72,n77
insertion,,n71
match,n78,n83
match,n52,n52
match,n58,n58
match,n66,n65
match,n75,n74
match,n80,n80
match,n44,n43
match,n49,n49
match,n64,n63
match,n68,n68
match,n71,n70
match,n48,n47
match,n63,n62
match,n43,n42
match,n46,n45
match,n54,n53
match,n60,n59
match,n57,n57
match,n51,n50
deletion,n85voice_overlap,
match,n99voice_overlap,n97
match,n107voice_overlap,n104
deletion,n99,
deletion,n107,
match,n118voice_overlap,n115
match,n129voice_overlap,n127
deletion,n118,
match,n89,n87
match,n96,n94
match,n101,n99
match,n104,n103
match,n110,n108
match,n115,n112
match,n121,n118
match,n126,n124
match,n98,n98
match,n102,n101
match,n92,n90
match,n88,n86
match,n95,n93
match,n100,n100
match,n103,n102
match,n83,n91
match,n91,n117
match,n123,n122
match,n128,n128
deletion,n117,
match,n106,n106
match,n112,n111
match,n87,n88
match,n94,n95
match,n97,n96
match,n109,n109
match,n114,n113
match,n120,n120
match,n125,n125
match,n93,n92
match,n111,n110
match,n86,n85
match,n90,n89
match,n105,n105
match,n113,n114
match,n122,n121
match,n108,n107
match,n116,n116
match,n124,n123
match,n119,n119
deletion,n129,
match,n137,n135
match,n159voice_overlap,n156
insertion,,n169
deletion,n137voice_overlap,
match,n159,n173
match,n147voice_overlap,n145
deletion,n147,
match,n131,n130
match,n135,n133
match,n139,n137
match,n145,n143
match,n149,n147
match,n155,n154
match,n161,n159
match,n164,n163
match,n158,n158
match,n162,n161
match,n146,n146
deletion,n152,
match,n136,n136
match,n142,n140
match,n160,n162
match,n163,n168
insertion,,n160
match,n133,n132
match,n157,n155
match,n130,n129
match,n134,n134
match,n138,n138
match,n144,n144
match,n148,n148
match,n154,n153
match,n132,n131
match,n143,n142
match,n153,n152
match,n141,n141
match,n151,n151
match,n140,n139
match,n150,n149
match,n156,n157
match,n127,n126
match,n179,n176
match,n186voice_overlap,n184
deletion,n179voice_overlap,
deletion,n186,
match,n168,n166
match,n199voice_overlap,n196
match,n199,n204
deletion,n168voice_overlap,
match,n170,n180
match,n175,n183
match,n181,n188
match,n184,n194
match,n189,n199
match,n201,n202
match,n204,n208
match,n214,n212
deletion,n195,
match,n167,n167
match,n172,n171
match,n198,n197
match,n202,n205
match,n178,n178
match,n182,n181
match,n185,n185
match,n192,n191
match,n169,n174
match,n174,n179
match,n180,n182
match,n183,n186
match,n188,n193
match,n194,n200
match,n200,n203
match,n203,n210
deletion,n211,
match,n171,n170
match,n177,n177
match,n191,n190
match,n166,n165
match,n173,n172
match,n197,n198
match,n176,n175
match,n193,n192
match,n165,n164
match,n187,n187
match,n190,n189
match,n196,n195
match,n217voice_overlap,n215
match,n238voice_overlap,n236
match,n249voice_overlap,n247
deletion,n238,
deletion,n217,
match,n226voice_overlap,n225
deletion,n206,
deletion,n206voice_overlap,
deletion,n226,
match,n219,n218
match,n223,n221
match,n229,n227
match,n234,n231
match,n241,n239
match,n246,n243
deletion,n209,
match,n231,n230
deletion,n205,
match,n237,n237
match,n243,n241
match,n248,n248
match,n220,n219
match,n225,n224
match,n233,n233
match,n240,n240
match,n245,n245
match,n236,n235
match,n242,n242
match,n247,n246
match,n216,n216
match,n222,n222
match,n230,n229
match,n239,n238
match,n244,n244
match,n208,n207
match,n213,n213
match,n228,n228
match,n232,n232
match,n235,n234
insertion,,n256
match,n212,n211
match,n227,n226
match,n207,n206
match,n210,n209
match,n218,n217
match,n224,n223
match,n221,n220
match,n215,n214
deletion,n249,
match,n263voice_overlap,n261
match,n272voice_overlap,n269
deletion,n263,
deletion,n272,
match,n286voice_overlap,n284
deletion,n286,
match,n253,n250
match,n260,n259
match,n265,n263
match,n268,n266
match,n276,n273
match,n283,n280
match,n289,n288
match,n294,n293
match,n262,n262
match,n266,n265
match,n256,n255
match,n252,n252
match,n259,n258
match,n264,n264
match,n267,n267
match,n255,n254
match,n285,n285
match,n291,n290
match,n271,n271
match,n279,n278
match,n251,n251
match,n258,n257
match,n261,n260
match,n275,n274
