label,score_id,performance_id
deletion,n2,
deletion,n4,
deletion,n6,
match,n8,n1
deletion,n1,
deletion,n3,
deletion,n5,
match,n7,n0
match,n10,n7
match,n12,n9
deletion,n14,
match,n9,n6
match,n11,n8
deletion,n13,
match,n22,n15
deletion,n18,
match,n17,n13
match,n21,n16
match,n20,n17
deletion,n16,
match,n15,n12
match,n19,n14
match,n26,n20
match,n30,n24
match,n34,n32
match,n25,n21
match,n29,n25
match,n33,n33
match,n24,n23
match,n28,n27
match,n32,n31
match,n23,n18
match,n27,n22
match,n31,n30
match,n39,n37
match,n43,n40
match,n38,n38
match,n42,n42
match,n41,n41
match,n37,n36
match,n36,n35
match,n35,n34
match,n40,n39
match,n53,n51
match,n49,n48
match,n52,n52
match,n46,n44
match,n51,n50
match,n45,n45
match,n48,n47
match,n50,n49
match,n47,n46
match,n44,n43
match,n62,n60
match,n66,n63
match,n57,n56
match,n61,n61
match,n56,n54
match,n60,n59
match,n65,n64
match,n55,n55
match,n64,n65
match,n54,n53
match,n59,n58
match,n58,n57
match,n63,n62
match,n73,n69
match,n69,n66
match,n72,n72
deletion,n76,
match,n68,n68
match,n71,n71
match,n67,n67
match,n70,n70
match,n77,n75
match,n85,n83
match,n81,n78
match,n80,n80
match,n84,n84
match,n79,n79
match,n75,n74
match,n83,n82
match,n82,n81
match,n78,n77
match,n74,n73
match,n89,n86
match,n97,n94
match,n93,n91
match,n88,n88
match,n92,n92
match,n96,n96
match,n91,n90
match,n87,n87
match,n95,n95
match,n86,n85
match,n94,n93
match,n90,n89
match,n102,n99
match,n106,n105
match,n101,n101
match,n105,n104
deletion,n109,
match,n104,n103
match,n100,n100
match,n99,n98
match,n98,n97
match,n103,n102
match,n114,n111
match,n119,n116
match,n110,n109
match,n113,n112
match,n118,n117
match,n108,n107
match,n112,n113
match,n117,n118
match,n116,n115
match,n115,n114
match,n111,n110
match,n107,n106
match,n123,n122
match,n127,n124
match,n131,n129
match,n130,n128
match,n122,n121
deletion,n126,
match,n125,n125
match,n129,n127
match,n121,n120
match,n124,n123
match,n128,n126
match,n120,n119
match,n134,n131
match,n139,n134
deletion,n145,
deletion,n133,
match,n132,n130
match,n138,n135
deletion,n144,
match,n141,n136
deletion,n137,
match,n136,n133
deletion,n140,
match,n135,n132
match,n146,n145
match,n150,n138
deletion,n143,
match,n149,n137
deletion,n142,
match,n148,n140
match,n147,n139
match,n155,n149
match,n160,n152
match,n165,n161
match,n154,n148
match,n159,n154
match,n164,n163
match,n153,n153
match,n158,n156
match,n163,n164
match,n152,n151
match,n157,n159
match,n162,n162
match,n151,n150
match,n156,n155
match,n161,n160
match,n171,n170
match,n176,n174
match,n170,n167
match,n175,n175
match,n174,n173
deletion,n178,
match,n169,n168
match,n173,n172
match,n168,n169
match,n167,n166
match,n166,n165
match,n172,n171
match,n186,n184
match,n182,n180
match,n185,n185
match,n179,n177
match,n184,n183
match,n181,n181
match,n183,n182
match,n180,n179
match,n177,n176
match,n195,n193
match,n199,n196
match,n190,n188
match,n194,n194
match,n189,n189
match,n193,n192
match,n198,n197
match,n188,n187
match,n197,n198
match,n187,n186
match,n192,n191
match,n191,n190
match,n196,n195
match,n206,n204
match,n202,n201
match,n205,n205
deletion,n209,
match,n201,n199
match,n204,n203
match,n200,n200
match,n203,n202
match,n210,n207
match,n218,n216
match,n214,n211
match,n213,n212
match,n217,n215
match,n212,n210
match,n208,n208
match,n216,n214
match,n215,n213
match,n211,n209
match,n207,n206
match,n222,n219
match,n230,n226
match,n226,n224
match,n221,n220
match,n225,n223
match,n229,n227
match,n224,n221
match,n220,n218
match,n228,n228
match,n219,n217
match,n227,n225
match,n223,n222
match,n235,n232
match,n239,n236
match,n234,n231
match,n238,n237
deletion,n242,
match,n237,n235
match,n233,n233
match,n232,n230
match,n231,n229
match,n236,n234
match,n247,n245
match,n252,n248
match,n243,n241
match,n246,n243
match,n251,n249
match,n241,n239
match,n245,n244
match,n250,n250
match,n249,n247
match,n248,n246
match,n244,n242
match,n240,n238
match,n256,n253
match,n260,n256
match,n264,n260
match,n263,n262
match,n255,n254
match,n259,n257
match,n258,n258
match,n262,n261
match,n254,n252
match,n257,n255
match,n261,n259
match,n253,n251
match,n271,n268
deletion,n274,
match,n267,n264
match,n266,n265
match,n270,n269
deletion,n273,
match,n265,n263
match,n269,n267
deletion,n272,
match,n268,n266
match,n276,n270
match,n281,n279
match,n277,n272
match,n280,n277
match,n275,n271
match,n279,n278
match,n278,n276
match,n291,n287
match,n296,n293
match,n286,n284
match,n290,n288
match,n295,n291
match,n289,n286
match,n285,n280
match,n294,n294
match,n284,n281
match,n288,n289
match,n293,n292
match,n287,n285
match,n283,n283
match,n292,n290
match,n282,n282
match,n301,n295
match,n306,n301
deletion,n312,
match,n305,n304
deletion,n311,
deletion,n300,
match,n299,n296
match,n298,n298
match,n304,n302
deletion,n309,
match,n303,n303
deletion,n308,
match,n297,n297
match,n302,n300
deletion,n307,
match,n316,n312
match,n320,n317
match,n310,n308
match,n315,n313
match,n319,n316
match,n314,n314
match,n318,n318
match,n317,n315
match,n313,n311
match,n330,n325
match,n335,n330
match,n325,n323
match,n329,n328
match,n334,n333
match,n328,n326
match,n324,n319
match,n333,n332
match,n323,n320
match,n327,n327
match,n332,n331
match,n326,n324
match,n322,n322
match,n331,n329
