label,score_id,performance_id
match,n15,n12
match,n22voice_overlap,n21
deletion,n15voice_overlap,
deletion,n22,
match,n4voice_overlap,n2
match,n35voice_overlap,n31
match,n35,n40
deletion,n4,
match,n6,n4
match,n11,n8
match,n17,n15
match,n20,n18
match,n25,n24
match,n31,n30
match,n37,n38
insertion,,n34
match,n40,n43
match,n3,n3
match,n8,n7
match,n34,n36
match,n38,n39
match,n14,n14
match,n18,n17
match,n21,n20
match,n28,n26
match,n1,n0
match,n5,n5
match,n10,n10
match,n16,n16
match,n19,n19
match,n24,n23
match,n30,n29
match,n36,n37
insertion,,n35
match,n39,n45
deletion,n47,
match,n7,n6
match,n13,n13
match,n27,n27
match,n2,n1
match,n9,n9
match,n33,n33
match,n12,n11
match,n29,n28
match,n23,n22
match,n26,n25
match,n32,n32
match,n53voice_overlap,n50
match,n74voice_overlap,n69
match,n85,n81
deletion,n74,
deletion,n53,
match,n62voice_overlap,n59
deletion,n42voice_overlap,
deletion,n42,
deletion,n62,
match,n50,n48
match,n55,n52
match,n59,n56
match,n65,n62
match,n70,n67
match,n77,n75
match,n82,n79
deletion,n45,
match,n67,n65
deletion,n41,
match,n73,n72
match,n79,n77
match,n84,n82
match,n56,n54
match,n61,n60
match,n69,n68
match,n76,n74
match,n81,n80
match,n72,n71
insertion,,n76
match,n78,n83
match,n52,n51
match,n58,n57
match,n66,n64
match,n75,n73
match,n80,n78
match,n44,n42
match,n49,n47
match,n64,n63
match,n68,n66
match,n71,n70
match,n48,n46
match,n63,n61
match,n43,n41
match,n46,n44
match,n54,n53
match,n60,n58
match,n57,n55
match,n51,n49
deletion,n85voice_overlap,
match,n99voice_overlap,n96
match,n107voice_overlap,n103
deletion,n99,
deletion,n107,
match,n118voice_overlap,n116
match,n129voice_overlap,n126
deletion,n118,
match,n89,n87
match,n96,n92
match,n101,n99
match,n104,n101
match,n110,n106
match,n115,n112
match,n121,n117
match,n126,n123
match,n98,n97
match,n102,n100
match,n92,n90
match,n88,n85
match,n95,n93
match,n100,n98
match,n103,n102
match,n83,n89
match,n117,n115
match,n123,n121
match,n128,n127
deletion,n91,
match,n106,n105
match,n112,n110
match,n87,n86
match,n94,n94
match,n97,n95
match,n109,n108
match,n114,n113
match,n120,n119
match,n125,n124
match,n93,n91
match,n111,n109
match,n86,n84
match,n90,n88
match,n105,n104
match,n113,n111
match,n122,n120
match,n108,n107
match,n116,n114
match,n124,n122
match,n119,n118
deletion,n129,
match,n137,n134
match,n159voice_overlap,n155
insertion,,n168
deletion,n137voice_overlap,
match,n159,n172
match,n147voice_overlap,n145
deletion,n147,
match,n131,n128
match,n135,n132
match,n139,n136
match,n145,n141
match,n149,n146
match,n155,n153
match,n161,n159
match,n164,n161
match,n158,n157
match,n162,n160
match,n146,n144
match,n152,n150
match,n136,n135
match,n142,n139
match,n160,n162
match,n163,n167
insertion,,n158
match,n133,n131
match,n157,n156
match,n130,n129
match,n134,n133
match,n138,n137
match,n144,n143
match,n148,n147
match,n154,n152
match,n132,n130
match,n143,n142
match,n153,n151
match,n141,n140
match,n151,n149
match,n140,n138
match,n150,n148
match,n156,n154
match,n127,n125
match,n179,n177
match,n186voice_overlap,n183
deletion,n179voice_overlap,
deletion,n186,
match,n168,n164
match,n199voice_overlap,n195
match,n199,n204
deletion,n168voice_overlap,
match,n170,n178
match,n175,n181
match,n181,n185
match,n184,n193
match,n189,n199
match,n195,n202
match,n201,n207
match,n209,n211
deletion,n204,
match,n167,n166
match,n172,n170
match,n198,n196
match,n202,n203
match,n178,n176
match,n182,n180
match,n185,n184
match,n192,n189
match,n169,n173
match,n174,n179
match,n180,n182
match,n183,n187
match,n188,n192
match,n194,n198
match,n200,n201
match,n203,n209
match,n171,n169
match,n177,n175
match,n191,n190
match,n166,n165
match,n173,n171
match,n197,n206
insertion,,n197
match,n176,n174
match,n193,n191
match,n165,n163
match,n187,n186
match,n190,n188
match,n196,n194
match,n217voice_overlap,n216
match,n238voice_overlap,n237
match,n249voice_overlap,n246
deletion,n238,
deletion,n217,
match,n226voice_overlap,n224
deletion,n206,
deletion,n206voice_overlap,
deletion,n226,
match,n219,n218
match,n223,n222
match,n229,n228
match,n234,n233
match,n241,n239
match,n246,n245
deletion,n214,
match,n231,n230
deletion,n205,
match,n237,n236
match,n243,n242
match,n248,n248
match,n220,n219
match,n225,n225
match,n233,n232
match,n240,n240
match,n245,n244
deletion,n211,
match,n236,n235
match,n242,n241
match,n247,n247
match,n216,n215
match,n222,n221
match,n230,n229
match,n239,n238
match,n244,n243
match,n208,n212
match,n228,n227
match,n232,n231
deletion,n213,
match,n235,n234
insertion,,n256
match,n212,n210
match,n227,n226
match,n207,n205
match,n210,n208
match,n218,n217
match,n224,n223
match,n221,n220
match,n215,n214
deletion,n249,
match,n263voice_overlap,n261
match,n272voice_overlap,n271
deletion,n263,
deletion,n272,
match,n286voice_overlap,n285
deletion,n286,
match,n253,n252
match,n260,n257
