label,score_id,performance_id
deletion,n2,
deletion,n4,
deletion,n6,
match,n8,n1
deletion,n1,
deletion,n3,
deletion,n5,
match,n7,n0
match,n10,n7
match,n12,n11
match,n9,n6
match,n11,n10
match,n22,n16
deletion,n18,
match,n14,n9
match,n17,n13
match,n21,n17
match,n16,n15
match,n20,n19
match,n13,n8
match,n15,n12
match,n19,n14
insertion,,n18
match,n26,n21
match,n30,n24
match,n34,n33
match,n25,n20
match,n29,n25
match,n33,n32
match,n24,n23
match,n28,n27
match,n32,n31
match,n23,n22
match,n27,n26
match,n31,n30
match,n39,n38
match,n43,n42
match,n38,n37
match,n42,n41
match,n41,n40
match,n37,n36
match,n36,n35
match,n35,n34
match,n40,n39
match,n53,n52
match,n49,n48
match,n52,n51
match,n46,n44
match,n51,n50
match,n45,n45
match,n48,n47
match,n50,n49
match,n47,n46
match,n44,n43
match,n62,n60
match,n66,n63
match,n57,n55
match,n61,n61
match,n56,n56
match,n60,n59
match,n65,n65
match,n55,n54
match,n64,n64
match,n54,n53
match,n59,n58
match,n58,n57
match,n63,n62
match,n73,n71
match,n69,n68
match,n72,n72
deletion,n76,
match,n68,n67
match,n71,n70
match,n67,n66
match,n70,n69
match,n77,n76
match,n85,n83
match,n81,n79
match,n80,n80
match,n84,n82
match,n79,n78
match,n75,n74
match,n83,n84
match,n82,n81
match,n78,n77
match,n74,n73
match,n89,n88
match,n97,n96
match,n93,n91
match,n88,n87
match,n92,n90
match,n96,n95
match,n91,n92
match,n87,n86
match,n95,n94
match,n86,n85
match,n94,n93
match,n90,n89
match,n102,n99
match,n106,n105
match,n101,n100
match,n105,n104
deletion,n109,
match,n104,n103
match,n100,n101
match,n99,n98
match,n98,n97
match,n103,n102
match,n114,n112
match,n119,n116
match,n110,n109
match,n113,n113
match,n118,n117
match,n108,n108
match,n112,n111
match,n117,n118
match,n116,n115
match,n115,n114
match,n111,n110
match,n107,n106
match,n123,n122
match,n127,n126
match,n131,n130
match,n130,n129
match,n122,n121
match,n126,n124
match,n125,n125
match,n129,n128
match,n121,n120
match,n124,n123
match,n128,n127
match,n120,n119
match,n134,n133
match,n143,n138
deletion,n139,
match,n133,n132
match,n132,n131
match,n142,n137
deletion,n138,
match,n141,n136
deletion,n137,
match,n140,n135
deletion,n136,
match,n135,n134
match,n146,n147
match,n145,n142
match,n150,n145
match,n144,n139
match,n149,n144
match,n148,n150
insertion,,n141
match,n147,n149
insertion,,n140
match,n155,n151
match,n160,n154
match,n165,n165
match,n154,n148
match,n159,n156
match,n164,n164
match,n153,n155
match,n158,n161
match,n163,n166
match,n152,n153
match,n157,n159
match,n162,n163
match,n151,n152
match,n156,n157
match,n161,n162
match,n171,n172
match,n176,n175
match,n170,n171
match,n175,n174
match,n174,n177
deletion,n178,
match,n169,n170
match,n173,n176
match,n168,n169
match,n167,n168
match,n166,n167
match,n172,n173
match,n186,n187
match,n182,n182
match,n185,n185
match,n179,n179
match,n184,n186
match,n181,n183
match,n183,n184
match,n180,n181
match,n177,n178
match,n195,n196
match,n199,n200
match,n190,n190
match,n194,n195
match,n189,n191
match,n193,n194
match,n198,n199
match,n188,n189
match,n197,n198
match,n187,n188
match,n192,n193
match,n191,n192
match,n196,n197
match,n206,n206
match,n202,n203
match,n205,n207
deletion,n209,
match,n201,n202
match,n204,n205
match,n200,n201
match,n203,n204
match,n210,n210
match,n218,n219
match,n214,n215
match,n213,n214
match,n217,n218
match,n212,n213
match,n208,n209
match,n216,n217
match,n215,n216
match,n211,n212
match,n207,n208
match,n222,n223
match,n230,n230
match,n226,n226
match,n221,n222
match,n225,n225
match,n229,n231
match,n224,n227
match,n220,n221
match,n228,n229
match,n219,n220
match,n227,n228
match,n223,n224
match,n235,n235
match,n239,n239
match,n234,n233
match,n238,n240
deletion,n242,
match,n237,n238
match,n233,n236
match,n232,n234
match,n231,n232
match,n236,n237
match,n247,n247
match,n252,n251
match,n243,n244
match,n246,n248
match,n251,n252
match,n241,n243
match,n245,n246
match,n250,n253
match,n249,n250
match,n248,n249
match,n244,n245
match,n240,n241
match,n256,n256
match,n260,n261
match,n264,n265
match,n263,n264
match,n255,n257
match,n259,n259
match,n258,n260
match,n262,n263
match,n254,n255
match,n257,n258
match,n261,n262
match,n253,n254
match,n271,n269
deletion,n274,
match,n267,n267
match,n266,n268
match,n270,n270
deletion,n273,
match,n265,n266
match,n269,n272
deletion,n272,
match,n268,n271
match,n276,n274
match,n281,n280
match,n277,n275
match,n280,n281
match,n275,n273
match,n279,n282
match,n278,n279
match,n291,n290
match,n296,n296
match,n286,n287
match,n290,n289
match,n295,n297
match,n289,n292
match,n285,n283
match,n294,n294
match,n284,n284
match,n288,n291
match,n293,n295
match,n287,n288
match,n283,n286
match,n292,n293
match,n282,n285
match,n301,n299
match,n306,n304
deletion,n312,
match,n305,n305
deletion,n311,
match,n300,n300
match,n299,n301
match,n298,n302
match,n304,n306
deletion,n309,
match,n303,n307
deletion,n308,
match,n297,n298
match,n302,n303
deletion,n307,
match,n316,n314
match,n320,n318
match,n310,n309
match,n315,n315
match,n319,n320
match,n314,n316
match,n318,n319
match,n317,n317
match,n313,n313
match,n330,n328
match,n335,n333
match,n325,n325
match,n329,n330
match,n334,n335
match,n328,n327
match,n324,n321
match,n333,n334
match,n323,n322
match,n327,n329
match,n332,n332
