label,score_id,performance_id
match,n1,n0
match,n2,n1
match,n3,n2
match,n4,n3
match,n5,n4
match,n6,n5
match,n7,n6
match,n8,n7
match,n9,n8
match,n10,n9
match,n11,n10
match,n12,n11
match,n13,n12
match,n14,n13
match,n15,n14
match,n16,n15
match,n17,n16
match,n18,n17
match,n19,n18
match,n20,n19
match,n21,n21
match,n22,n20
match,n23,n22
deletion,n24,
match,n25,n23
match,n26,n25
deletion,n27,
match,n28,n26
match,n29,n27
match,n30,n28
match,n31,n29
match,n32,n30
match,n33,n31
match,n34,n32
match,n35,n33
match,n36,n34
match,n37,n35
match,n38,n36
match,n39,n37
match,n40,n38
match,n41,n40
match,n42,n39
match,n43,n41
match,n44,n43
match,n45,n42
match,n46,n44
match,n47,n45
match,n48,n46
match,n49,n47
match,n50,n48
match,n51,n49
match,n52,n51
match,n53,n50
match,n54,n52
match,n55,n53
match,n56,n54
match,n57,n55
match,n58,n56
match,n59,n57
match,n60,n58
match,n61,n59
match,n62,n60
match,n63,n61
match,n64,n63
match,n65,n62
match,n66,n64
match,n67,n65
match,n68,n66
match,n69,n68
match,n70,n67
match,n71,n69
match,n72,n72
match,n73,n70
match,n74,n71
match,n75,n73
match,n76,n75
match,n77,n74
match,n78,n77
match,n79,n76
match,n80,n78
match,n81,n79
match,n82,n80
match,n83,n81
match,n84,n83
match,n85,n82
match,n86,n84
match,n87,n87
match,n88,n85
match,n89,n86
match,n90,n88
match,n91,n89
match,n92,n90
match,n93,n91
match,n94,n94
match,n95,n92
match,n96,n93
match,n97,n95
match,n98,n97
match,n99,n96
match,n100,n99
match,n101,n98
match,n102,n100
match,n103,n102
match,n104,n101
match,n105,n103
match,n106,n104
match,n107,n105
match,n108,n106
match,n109,n108
match,n110,n107
match,n111,n109
match,n112,n110
match,n113,n111
match,n114,n112
match,n115,n113
match,n116,n114
match,n117,n115
match,n118,n116
match,n119,n117
match,n120,n118
match,n121,n119
match,n122,n120
match,n123,n121
match,n124,n122
match,n125,n123
match,n126,n124
match,n127,n125
match,n128,n126
match,n129,n127
match,n130,n128
match,n131,n129
match,n132,n130
match,n133,n131
match,n134,n132
match,n135,n133
match,n136,n134
match,n137,n135
match,n138,n136
match,n139,n137
match,n140,n138
match,n141,n140
match,n142,n139
match,n143,n141
match,n144,n142
match,n145,n143
match,n146,n144
match,n147,n145
match,n148,n146
match,n149,n147
match,n150,n148
match,n151,n149
match,n152,n150
match,n153,n151
match,n154,n152
match,n155,n153
match,n156,n154
match,n157,n157
match,n158,n156
match,n159,n155
match,n160,n158
match,n161,n159
match,n162,n160
match,n163,n161
match,n164,n162
match,n165,n163
match,n166,n165
match,n167,n164
match,n168,n166
match,n169,n168
match,n170,n167
match,n171,n169
match,n172,n170
match,n173,n171
match,n174,n172
match,n175,n173
match,n176,n174
match,n177,n175
match,n178,n176
match,n179,n177
match,n180,n178
match,n181,n179
match,n182,n180
match,n183,n181
match,n184,n182
match,n185,n183
match,n186,n184
match,n187,n185
deletion,n188,
match,n189,n186
match,n190,n187
match,n191,n188
deletion,n192,
match,n193,n189
deletion,n194,
match,n195,n190
match,n196,n192
match,n197,n191
match,n198,n193
match,n199,n194
match,n200,n195
match,n201,n196
match,n202,n197
match,n203,n199
match,n204,n198
match,n205,n200
match,n206,n201
match,n207,n202
match,n208,n203
match,n209,n204
match,n210,n205
match,n211,n206
match,n212,n207
match,n213,n208
match,n214,n209
match,n215,n210
match,n216,n211
match,n217,n212
match,n218,n213
match,n219,n214
match,n220,n215
match,n221,n216
match,n222,n217
match,n223,n218
match,n224,n219
match,n225,n220
match,n226,n221
match,n227,n222
match,n228,n224
match,n229,n223
match,n230,n225
match,n231,n226
match,n232,n227
match,n233,n228
match,n234,n229
match,n235,n230
match,n236,n233
match,n237,n231
match,n238,n232
match,n239,n234
match,n240,n235
match,n241,n236
match,n242,n237
match,n243,n238
match,n244,n239
match,n245,n241
match,n246,n240
match,n247,n242
match,n248,n244
match,n249,n243
match,n250,n245
match,n251,n248
match,n252,n247
match,n253,n246
match,n254,n249
match,n255,n251
match,n256,n250
match,n257,n252
match,n258,n255
match,n259,n253
match,n260,n254
match,n261,n256
match,n262,n257
match,n263,n258
match,n264,n259
match,n265,n260
match,n266,n261
match,n267,n262
match,n268,n263
match,n269,n264
match,n270,n265
match,n271,n266
match,n272,n267
match,n273,n268
match,n274,n271
match,n275,n270
match,n276,n269
match,n277,n272
match,n278,n273
match,n279,n274
match,n280,n275
match,n281,n278
match,n282,n277
match,n283,n276
match,n284,n279
match,n285,n280
match,n286,n281
match,n287,n283
match,n288,n284
match,n289,n282
match,n290,n286
match,n291,n285
match,n292,n287
match,n293,n289
match,n294,n288
match,n295,n290
match,n296,n292
match,n297,n291
match,n298,n293
match,n299,n294
