label,score_id,performance_id
match,n1,n0
match,n2,n2
match,n3,n3
match,n4,n1
match,n5,n4
match,n6,n5
match,n7,n6
match,n8,n7
match,n9,n8
match,n10,n9
match,n11,n10
match,n12,n11
match,n13,n12
match,n14,n14
match,n15,n13
match,n16,n15
match,n17,n16
match,n18,n17
match,n19,n19
match,n20,n18
match,n21,n21
match,n22,n20
match,n23,n24
match,n24,n22
match,n25,n23
match,n26,n26
match,n27,n25
match,n28,n27
match,n29,n28
match,n30,n29
match,n31,n30
match,n32,n31
match,n33,n34
match,n34,n32
match,n35,n33
match,n36,n35
match,n37,n36
match,n38,n37
match,n39,n38
match,n40,n39
match,n41,n40
match,n42,n41
match,n43,n42
match,n44,n44
match,n45,n43
match,n46,n45
match,n47,n46
match,n48,n47
match,n49,n49
match,n50,n48
match,n51,n50
match,n52,n52
match,n53,n51
match,n54,n53
match,n55,n54
match,n56,n55
match,n57,n56
match,n58,n58
match,n59,n57
match,n60,n59
match,n61,n61
match,n62,n60
match,n63,n62
match,n64,n63
match,n65,n64
match,n66,n65
match,n67,n66
match,n68,n67
match,n69,n69
match,n70,n68
match,n71,n70
match,n72,n73
match,n73,n72
match,n74,n71
match,n75,n76
match,n76,n75
match,n77,n74
match,n78,n77
match,n79,n78
match,n80,n80
match,n81,n81
match,n82,n79
match,n83,n83
match,n84,n84
match,n85,n82
match,n86,n85
match,n87,n87
match,n88,n88
match,n89,n86
match,n90,n89
match,n91,n91
match,n92,n90
match,n93,n92
deletion,n94,
match,n95,n93
match,n96,n94
match,n97,n95
match,n98,n97
match,n99,n96
match,n100,n99
match,n101,n98
match,n102,n100
match,n103,n101
match,n104,n102
match,n105,n105
match,n106,n104
match,n107,n103
match,n108,n106
match,n109,n107
match,n110,n108
match,n111,n109
match,n112,n110
match,n113,n113
match,n114,n112
match,n115,n111
match,n116,n114
match,n117,n115
match,n118,n116
match,n119,n117
match,n120,n118
match,n121,n119
match,n122,n120
match,n123,n121
match,n124,n122
match,n125,n123
match,n126,n124
match,n127,n125
match,n128,n126
match,n129,n127
match,n130,n128
match,n131,n129
match,n132,n130
match,n133,n131
match,n134,n133
match,n135,n132
match,n136,n134
match,n137,n135
match,n138,n136
match,n139,n137
match,n140,n138
match,n141,n140
match,n142,n139
match,n143,n141
match,n144,n142
match,n145,n143
match,n146,n144
match,n147,n145
match,n148,n147
match,n149,n146
match,n150,n148
match,n151,n150
