label,score_id,performance_id
match,n1,n1
match,n2,n0
match,n3,n3
match,n4,n2
match,n5,n5
match,n6,n4
match,n7,n6
match,n8,n7
match,n9,n8
match,n10,n9
match,n11,n10
match,n12,n11
match,n13,n12
match,n14,n13
match,n15,n14
match,n16,n15
match,n17,n16
match,n18,n17
match,n19,n18
match,n20,n19
match,n21,n20
match,n22,n21
match,n23,n22
match,n24,n23
match,n25,n24
match,n26,n25
match,n27,n26
match,n28,n27
match,n29,n28
match,n30,n29
match,n31,n30
match,n32,n32
match,n33,n31
match,n34,n33
match,n35,n34
match,n36,n35
match,n37,n36
match,n38,n37
match,n39,n38
match,n40,n39
match,n41,n40
match,n42,n42
match,n43,n41
match,n44,n43
match,n45,n44
match,n46,n45
match,n47,n46
match,n48,n47
match,n49,n48
match,n50,n49
match,n51,n50
match,n52,n51
match,n53,n52
match,n54,n53
match,n55,n54
match,n56,n55
match,n57,n56
match,n58,n59
match,n59,n58
match,n60,n57
match,n61,n61
match,n62,n60
match,n63,n62
match,n64,n64
match,n65,n63
match,n66,n65
match,n67,n66
match,n68,n67
match,n69,n68
match,n70,n69
match,n71,n70
match,n72,n71
match,n73,n72
match,n74,n73
match,n75,n74
match,n76,n76
match,n77,n75
match,n78,n77
match,n79,n78
match,n80,n79
match,n81,n80
match,n82,n81
match,n83,n82
match,n84,n84
match,n85,n83
match,n86,n85
match,n87,n86
match,n88,n87
match,n89,n88
match,n90,n89
match,n91,n91
match,n92,n90
match,n93,n92
match,n94,n93
match,n95,n95
match,n96,n94
match,n97,n96
match,n98,n97
match,n99,n98
match,n100,n99
match,n101,n100
match,n102,n101
match,n103,n102
match,n104,n103
match,n105,n104
match,n106,n105
match,n107,n106
match,n108,n107
match,n109,n109
match,n110,n108
match,n111,n110
match,n112,n111
match,n113,n112
match,n114,n113
match,n115,n114
match,n116,n115
match,n117,n116
match,n118,n117
match,n119,n118
match,n120,n119
match,n121,n120
match,n122,n121
match,n123,n122
match,n124,n123
match,n125,n124
match,n126,n125
match,n127,n126
match,n128,n127
match,n129,n128
match,n130,n129
match,n131,n130
match,n132,n131
match,n133,n133
match,n134,n132
match,n135,n134
match,n136,n135
match,n137,n136
match,n138,n137
match,n139,n138
match,n140,n139
match,n141,n140
match,n142,n142
match,n143,n141
match,n144,n144
match,n145,n143
match,n146,n145
match,n147,n146
match,n148,n147
match,n149,n148
match,n150,n149
match,n151,n151
match,n152,n150
match,n153,n152
match,n154,n154
match,n155,n153
match,n156,n155
match,n157,n157
match,n158,n156
match,n159,n159
match,n160,n158
match,n161,n160
match,n162,n161
match,n163,n162
match,n164,n164
match,n165,n163
match,n166,n165
match,n167,n166
match,n168,n168
match,n169,n170
match,n170,n167
match,n171,n169
match,n172,n171
match,n173,n172
match,n174,n173
match,n175,n175
match,n176,n174
match,n177,n176
match,n178,n177
match,n179,n178
match,n180,n179
match,n181,n181
match,n182,n180
match,n183,n182
match,n184,n183
match,n185,n185
match,n186,n184
match,n187,n186
match,n188,n187
match,n189,n188
match,n190,n189
match,n191,n192
match,n192,n190
match,n193,n191
match,n194,n194
match,n195,n193
match,n196,n196
match,n197,n195
match,n198,n197
match,n199,n198
match,n200,n199
match,n201,n200
match,n202,n201
match,n203,n202
match,n204,n203
match,n205,n204
match,n206,n205
match,n207,n206
match,n208,n207
match,n209,n208
match,n210,n209
match,n211,n210
match,n212,n211
match,n213,n212
match,n214,n213
match,n215,n214
match,n216,n215
match,n217,n216
match,n218,n217
match,n219,n218
match,n220,n219
match,n221,n220
match,n222,n221
match,n223,n222
match,n224,n223
match,n225,n225
match,n226,n224
match,n227,n226
match,n228,n227
match,n229,n228
match,n230,n229
match,n231,n230
match,n232,n231
match,n233,n232
match,n234,n233
match,n235,n234
match,n236,n235
match,n237,n236
match,n238,n237
match,n239,n238
match,n240,n239
match,n241,n240
match,n242,n242
match,n243,n241
match,n244,n243
match,n245,n244
match,n246,n245
match,n247,n246
match,n248,n247
match,n249,n248
match,n250,n249
match,n251,n251
match,n252,n250
match,n253,n252
match,n254,n253
match,n255,n255
match,n256,n254
match,n257,n256
match,n258,n257
match,n259,n259
match,n260,n258
match,n261,n260
match,n262,n261
match,n263,n263
match,n264,n262
match,n265,n265
match,n266,n266
match,n267,n264
match,n268,n267
match,n269,n268
match,n270,n270
match,n271,n269
match,n272,n271
match,n273,n273
match,n274,n272
match,n275,n275
match,n277,n274
match,n276,n276
match,n278,n278
match,n279,n280
match,n280,n279
match,n281,n277
match,n282,n284
match,n283,n285
match,n284,n282
match,n285,n281
match,n286,n283
match,n287,n287
match,n288,n289
match,n289,n290
match,n290,n286
match,n291,n288
match,n292,n293
deletion,n293,
match,n294,n294
match,n295,n292
match,n296,n291
match,n297,n298
match,n298,n297
match,n299,n299
match,n300,n296
match,n301,n295
match,n302,n302
match,n303,n304
match,n304,n303
match,n305,n300
match,n306,n301
match,n307,n307
match,n308,n308
match,n309,n309
match,n310,n305
deletion,n311,
match,n312,n306
match,n313,n312
match,n314,n313
match,n315,n310
match,n316,n311
match,n317,n315
match,n318,n314
match,n319,n317
match,n320,n316
match,n321,n320
match,n322,n322
match,n323,n319
match,n324,n318
match,n325,n321
match,n326,n323
match,n327,n325
match,n328,n324
match,n329,n327
match,n330,n326
match,n331,n328
match,n332,n329
match,n333,n330
match,n334,n332
match,n335,n331
match,n336,n334
match,n337,n333
match,n338,n335
match,n339,n336
match,n340,n337
match,n341,n339
match,n342,n338
match,n343,n340
match,n344,n342
match,n345,n343
match,n346,n341
match,n347,n344
match,n348,n345
match,n349,n346
match,n350,n347
match,n351,n348
match,n352,n349
match,n353,n350
match,n354,n351
match,n355,n352
match,n356,n353
match,n357,n355
match,n358,n354
match,n359,n356
match,n360,n358
match,n361,n357
match,n362,n359
match,n363,n360
match,n364,n363
match,n365,n362
match,n366,n361
match,n367,n364
match,n368,n365
match,n369,n367
match,n370,n366
match,n371,n368
match,n372,n369
match,n373,n370
match,n374,n371
match,n375,n372
match,n376,n373
match,n377,n374
match,n378,n375
match,n379,n376
match,n380,n377
match,n381,n378
match,n382,n379
match,n383,n380
match,n384,n381
match,n385,n382
match,n386,n385
match,n387,n383
match,n388,n384
match,n389,n386
match,n390,n387
match,n391,n388
match,n392,n389
match,n393,n390
match,n394,n392
match,n395,n391
match,n396,n393
match,n397,n397
match,n398,n398
match,n399,n396
match,n400,n395
match,n401,n399
match,n402,n400
match,n403,n401
match,n404,n403
match,n405,n402
match,n406,n404
match,n407,n406
match,n408,n405
match,n409,n407
match,n410,n409
deletion,n411,
match,n412,n408
match,n413,n410
match,n414,n411
match,n415,n412
match,n416,n413
match,n417,n415
match,n418,n414
match,n419,n416
match,n420,n417
match,n421,n419
match,n422,n418
match,n423,n420
match,n424,n421
match,n425,n422
match,n426,n423
match,n427,n424
match,n428,n425
match,n429,n426
match,n430,n427
match,n431,n428
match,n432,n429
match,n433,n431
match,n434,n432
match,n435,n430
match,n436,n433
match,n437,n434
match,n438,n435
match,n439,n436
match,n440,n437
match,n441,n438
match,n442,n439
match,n443,n440
match,n444,n442
match,n445,n441
match,n446,n443
match,n447,n444
match,n448,n446
match,n449,n445
match,n450,n447
match,n451,n448
match,n452,n449
match,n453,n450
match,n454,n451
match,n455,n452
match,n456,n453
match,n457,n455
match,n458,n454
match,n459,n456
match,n460,n457
match,n461,n458
match,n462,n459
match,n463,n460
match,n464,n461
match,n465,n462
match,n466,n463
match,n467,n464
match,n468,n466
match,n469,n465
match,n470,n467
match,n471,n468
match,n472,n470
match,n473,n469
match,n474,n471
match,n475,n472
match,n476,n473
match,n477,n474
match,n478,n475
match,n479,n476
match,n480,n478
match,n481,n477
match,n482,n479
match,n483,n480
match,n484,n481
match,n485,n482
