label,score_id,performance_id
match,n1,n0
match,n2,n1
match,n3,n2
match,n4,n3
match,n5,n4
match,n6,n5
match,n7,n6
match,n8,n7
match,n9,n8
match,n10,n9
match,n11,n10
match,n12,n11
match,n13,n12
match,n14,n13
match,n15,n14
match,n16,n17
match,n17,n16
match,n18,n15
match,n19,n18
match,n20,n19
match,n21,n21
match,n22,n20
match,n23,n22
match,n24,n23
match,n25,n25
match,n26,n24
match,n27,n26
match,n28,n27
match,n29,n29
match,n30,n28
match,n31,n30
match,n32,n31
match,n33,n33
match,n34,n32
match,n35,n34
match,n36,n35
match,n37,n36
match,n38,n38
match,n39,n37
match,n40,n39
match,n41,n41
match,n42,n42
match,n43,n40
match,n44,n43
match,n45,n45
match,n46,n44
match,n47,n46
match,n48,n47
match,n49,n48
match,n50,n49
match,n51,n50
match,n52,n52
match,n53,n51
match,n54,n53
match,n55,n55
match,n56,n54
match,n57,n56
match,n58,n57
match,n59,n58
match,n60,n59
match,n61,n61
match,n62,n60
match,n63,n62
match,n64,n65
match,n65,n64
match,n66,n63
match,n67,n67
match,n68,n68
match,n69,n66
match,n70,n70
match,n71,n71
match,n72,n72
match,n73,n69
match,n74,n73
match,n75,n74
match,n76,n76
match,n77,n75
match,n78,n77
match,n79,n79
match,n80,n80
match,n81,n78
match,n82,n81
match,n83,n82
match,n84,n84
match,n85,n83
match,n86,n85
match,n87,n87
match,n88,n88
match,n89,n86
match,n90,n89
match,n91,n90
match,n92,n92
match,n93,n91
match,n94,n93
match,n95,n95
match,n96,n96
match,n97,n94
match,n98,n97
match,n99,n98
match,n100,n100
match,n101,n101
match,n102,n99
match,n103,n102
match,n104,n103
match,n105,n104
match,n106,n105
match,n107,n106
match,n108,n107
match,n109,n108
match,n110,n109
match,n111,n110
match,n112,n113
match,n113,n112
match,n114,n111
match,n115,n114
match,n116,n115
match,n117,n118
match,n118,n117
match,n119,n116
match,n120,n119
match,n121,n120
match,n122,n121
match,n123,n122
match,n124,n123
match,n125,n125
deletion,n126,
match,n127,n124
match,n128,n126
match,n129,n127
match,n130,n128
match,n131,n129
match,n132,n130
deletion,n133,
match,n134,n131
match,n135,n132
match,n136,n133
match,n137,n136
match,n138,n135
match,n139,n134
match,n140,n139
match,n141,n140
match,n142,n137
match,n143,n138
match,n144,n143
match,n145,n142
match,n146,n145
match,n147,n147
match,n148,n146
match,n149,n148
match,n150,n149
match,n151,n150
match,n152,n151
match,n153,n153
match,n154,n154
match,n155,n152
match,n156,n155
match,n157,n159
match,n158,n156
match,n159,n158
match,n160,n157
match,n161,n160
match,n162,n162
match,n163,n164
match,n164,n163
match,n165,n161
match,n166,n165
match,n167,n166
match,n168,n169
match,n169,n168
match,n170,n167
match,n171,n170
match,n172,n171
match,n173,n172
match,n174,n173
match,n175,n175
match,n176,n174
match,n177,n176
match,n178,n178
match,n179,n177
match,n180,n179
match,n181,n181
match,n182,n180
match,n183,n182
match,n184,n183
match,n185,n185
match,n186,n184
match,n187,n186
match,n188,n187
match,n189,n189
match,n190,n188
match,n191,n190
match,n192,n191
match,n193,n192
match,n194,n194
match,n195,n193
match,n196,n195
match,n197,n198
match,n198,n197
match,n199,n196
match,n200,n200
match,n201,n199
match,n202,n201
match,n203,n202
match,n204,n203
match,n205,n205
match,n206,n204
match,n207,n206
match,n208,n208
deletion,n209,
match,n210,n207
match,n211,n209
match,n212,n210
match,n213,n212
match,n214,n211
match,n215,n213
match,n216,n214
match,n217,n215
match,n218,n216
match,n219,n217
match,n220,n218
match,n221,n220
match,n222,n219
match,n223,n222
match,n224,n221
match,n225,n223
match,n226,n224
match,n227,n225
match,n228,n228
match,n229,n227
match,n230,n226
match,n231,n229
match,n232,n230
match,n233,n233
match,n234,n231
match,n235,n232
match,n236,n234
match,n237,n235
match,n238,n237
match,n239,n236
match,n240,n238
match,n241,n239
match,n242,n240
match,n243,n241
match,n244,n242
match,n245,n244
match,n246,n243
match,n247,n245
match,n248,n246
match,n249,n247
match,n250,n250
match,n251,n249
match,n252,n248
match,n253,n251
match,n254,n252
match,n255,n254
match,n256,n253
match,n257,n255
match,n258,n258
match,n259,n257
match,n260,n256
match,n261,n259
match,n262,n261
match,n263,n262
match,n264,n260
match,n265,n263
match,n266,n265
match,n267,n264
match,n268,n266
match,n269,n267
match,n270,n269
match,n271,n268
match,n272,n271
match,n273,n272
match,n274,n270
match,n275,n273
match,n277,n275
match,n276,n274
match,n278,n276
match,n279,n278
match,n280,n277
match,n281,n279
match,n282,n282
match,n283,n283
match,n284,n281
match,n285,n280
match,n286,n284
match,n287,n285
match,n288,n289
match,n289,n286
match,n290,n288
match,n291,n287
match,n292,n290
match,n293,n292
match,n294,n294
match,n295,n291
match,n296,n293
match,n297,n297
match,n298,n298
match,n299,n296
